Product_name,Brand,Discounted_Price,Discount,Original_Price,Ratings,Total_Ratings,Product_URL,Platform
TANG Kraft Heinz Orange Pineapple Flavour Drink Mix USA...,TANG,849.0,15.0,999.0,0.0,0,https://www.flipkart.com/tang-kraft-heinz-orange-pineapple-flavour-drink-mix-usa-566-g-energy/p/itmfd4bd98f7413e?pid=ESRFNY47ZDGKFSMT&lid=LSTESRFNY47ZDGKFSMTXJSVPY&marketplace=FLIPKART&srno=b_22_851&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.ESRFNY47ZDGKFSMT.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Vestige Calcium 100 Tablets,Vestige,187.0,35.0,290.0,4.3,1686,https://www.flipkart.com/vestige-calcium-100-tablets/p/itmff74qvyuvvzfy?pid=VSLFEBF5QWKN7NGC&lid=LSTVSLFEBF5QWKN7NGCUYO3RR&marketplace=FLIPKART&srno=b_22_852&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.VSLFEBF5QWKN7NGC.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Alvizia Triple Ginseng energy supplements - 100 Tablets,Alvizia,799.0,68.0,2500.0,5.0,1,https://www.flipkart.com/alvizia-triple-ginseng-energy-supplements-100-tablets/p/itm36a7f0e51ab41?pid=VSLFZHYEZQAHCMNF&lid=LSTVSLFZHYEZQAHCMNFUTVHHE&marketplace=FLIPKART&srno=b_22_853&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.VSLFZHYEZQAHCMNF.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
"axium axs192 Orange Candy, Black Candy, Anardana Goli C...",axium,419.0,29.0,597.0,4.3,72,https://www.flipkart.com/axium-axs192-orange-candy-black-anardana-goli-candy/p/itmfcg9fcns3dhq7?pid=CMFFCCW8CBPTZCYE&lid=LSTCMFFCCW8CBPTZCYEHMBTRM&marketplace=FLIPKART&srno=b_22_856&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.CMFFCCW8CBPTZCYE.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Pillsbury Choco Trio Cookie Cake,Pillsbury,229.0,4.0,240.0,4.4,101,https://www.flipkart.com/pillsbury-choco-trio-cookie-cake/p/itm8fbfd0ebfcdaf?pid=CKBFZ8FCG5YTMNVE&lid=LSTCKBFZ8FCG5YTMNVEF2ZDKZ&marketplace=FLIPKART&srno=b_22_857&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.CKBFZ8FCG5YTMNVE.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Nutty Gritties Jumbo Cashew Nuts - Pack of 2(200 GMS ea...,Nutty,629.0,20.0,790.0,4.2,112,https://www.flipkart.com/nutty-gritties-jumbo-cashew-nuts-pack-2-200-gms-each-cashews/p/itmfbmmfzjxngjcy?pid=NDFFBM9FH7PGTA6U&lid=LSTNDFFBM9FH7PGTA6U81VORW&marketplace=FLIPKART&srno=b_22_858&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.NDFFBM9FH7PGTA6U.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Rage Premium 100% Ethiopian Arabica Coffee Crystals Inf...,Rage,499.0,16.0,599.0,4.7,142,https://www.flipkart.com/rage-premium-100-ethiopian-arabica-coffee-crystals-infused-natural-vitamins-instant/p/itmfep9v323rx6bs?pid=CFEFEZ64GGGRWQWG&lid=LSTCFEFEZ64GGGRWQWGCHAQ6K&marketplace=FLIPKART&srno=b_22_859&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.CFEFEZ64GGGRWQWG.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Borges Extra Virgin Olive Oil Plastic Bottle,Borges,729.0,47.0,1400.0,4.4,493,https://www.flipkart.com/borges-extra-virgin-olive-oil-plastic-bottle/p/itmew92xdhuamnmb?pid=EDOESRDA7YABCREE&lid=LSTEDOESRDA7YABCREE8EZ7LD&marketplace=FLIPKART&srno=b_22_861&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.EDOESRDA7YABCREE.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Markstor Sukkary Dates - Wet and Fresh with Natural Swe...,Markstor,575.0,11.0,650.0,4.2,47,https://www.flipkart.com/markstor-sukkary-dates-wet-fresh-natural-sweetness/p/itmfgaxcykgkcxzk?pid=NDFFGAACFZ68NXTG&lid=LSTNDFFGAACFZ68NXTGGAO50I&marketplace=FLIPKART&srno=b_22_862&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.NDFFGAACFZ68NXTG.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Happilo Premium International Exotic Dried Kiwi,Happilo,176.0,9.0,195.0,4.0,205,https://www.flipkart.com/happilo-premium-international-exotic-dried-kiwi/p/itmfghmxurqwpysv?pid=NDFFGHMXVAZ5FV6B&lid=LSTNDFFGHMXVAZ5FV6BPTPHN0&marketplace=FLIPKART&srno=b_22_865&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.NDFFGHMXVAZ5FV6B.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Balance Natural Stevia Sweet Drops Sweetener,Balance,298.0,25.0,400.0,4.5,8,https://www.flipkart.com/balance-natural-stevia-sweet-drops-sweetener/p/itme41d26409f1dd?pid=ARSFJZWKJGMTUZ6D&lid=LSTARSFJZWKJGMTUZ6DSZPK7S&marketplace=FLIPKART&srno=b_22_867&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.ARSFJZWKJGMTUZ6D.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
"Puvi Cold Pressed Groundnut/Peanut Oil (Virgin, Chekku/...",Puvi,1550.0,13.0,1800.0,4.4,41,https://www.flipkart.com/puvi-cold-pressed-groundnut-peanut-oil-virgin-chekku-ghani-5-litre-groundnut-plastic-bottle/p/itmfdt5pgpssuxgt?pid=EDOFDS34X6QMMQ3D&lid=LSTEDOFDS34X6QMMQ3D2QFQZE&marketplace=FLIPKART&srno=b_22_868&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.EDOFDS34X6QMMQ3D.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Tulsi California Roasted Lightly Salted 200gm Pack of 2...,Tulsi,450.0,10.0,500.0,4.4,56,https://www.flipkart.com/tulsi-california-roasted-lightly-salted-200gm-pack-2-almonds/p/itmfauqtns2nqsmb?pid=NDFFAUKUZCFKHEKB&lid=LSTNDFFAUKUZCFKHEKBQRM5ZB&marketplace=FLIPKART&srno=b_22_869&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.NDFFAUKUZCFKHEKB.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Urban Organic Unpolished Green Moong Dal (Whole),Urban,225.0,24.0,299.0,4.4,9,https://www.flipkart.com/urban-organic-unpolished-green-moong-dal-whole/p/itm10b16e57b2784?pid=PLSFRFPGZ8H2SCFS&lid=LSTPLSFRFPGZ8H2SCFS2DPRSS&marketplace=FLIPKART&srno=b_22_871&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.PLSFRFPGZ8H2SCFS.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Optimum Nutrition Gold Standard 100% Casein Protein,Optimum,3299.0,25.0,4399.0,4.3,166,https://www.flipkart.com/optimum-nutrition-gold-standard-100-casein-protein/p/itmehjrshkzrctw7?pid=PSLEHJRS9M6DYHYG&lid=LSTPSLEHJRS9M6DYHYGAOB9FM&marketplace=FLIPKART&srno=b_22_872&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.PSLEHJRS9M6DYHYG.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
TrueBasics Multivit Sport One Daily,TrueBasics,549.0,15.0,649.0,4.3,175,https://www.flipkart.com/truebasics-multivit-sport-one-daily/p/itm5301101c08df9?pid=VSLFK89SWQ8KJGFY&lid=LSTVSLFK89SWQ8KJGFYB6QZB5&marketplace=FLIPKART&srno=b_22_873&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.VSLFK89SWQ8KJGFY.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Naturewell Super Premium Quality Yellow Basmati Rice (M...,Naturewell,175.0,41.0,299.0,0.0,0,https://www.flipkart.com/naturewell-super-premium-quality-yellow-basmati-rice-medium-grain-unpolished/p/itm14875a20bd371?pid=RICFRWC4DXAZ5FAH&lid=LSTRICFRWC4DXAZ5FAHLYZGKD&marketplace=FLIPKART&srno=b_22_875&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.RICFRWC4DXAZ5FAH.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Glomin Makhana (Fox Nuts) Roasted With Himalayan Salt,Glomin,305.0,4.0,320.0,3.8,5,https://www.flipkart.com/glomin-makhana-fox-nuts-roasted-himalayan-salt/p/itm7e022e939b62f?pid=SNSFR2ZKZGYRHVGH&lid=LSTSNSFR2ZKZGYRHVGH8TXCCG&marketplace=FLIPKART&srno=b_22_877&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.SNSFR2ZKZGYRHVGH.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Nutty Gritties Dried US Cranberries 200g Cranberries,Nutty,279.0,2.0,285.0,4.5,19,https://www.flipkart.com/nutty-gritties-dried-cranberries-200g/p/itma69f5b6477923?pid=NDFFMVPGGSEDKNCP&lid=LSTNDFFMVPGGSEDKNCPBZEMIE&marketplace=FLIPKART&srno=b_22_878&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.NDFFMVPGGSEDKNCP.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
Midiron Himalayan Black Salt (Kala Namak) 1 Kg Black Sa...,Midiron,210.0,39.0,349.0,4.8,4,https://www.flipkart.com/midiron-himalayan-black-salt-kala-namak-1-kg/p/itm4d8aaf37ba78c?pid=SATFSYADGZEHPPYN&lid=LSTSATFSYADGZEHPPYN2IU6CS&marketplace=FLIPKART&srno=b_22_879&otracker=browse&fm=organic&iid=2d6fb0d2-984d-485d-b0c2-575b9769afdb.SATFSYADGZEHPPYN.SEARCH&ssid=4go4pgqx1c0000001591295297629,Flipkart
MuscleBlaze 100% Ultra Premium Whey Protein,MuscleBlaze,6299.0,30.0,8999.0,4.2,8348,https://www.flipkart.com/muscleblaze-100-ultra-premium-whey-protein/p/itmene7psvkrnxkm?pid=PSLENE7PZVTDGGBA&lid=LSTPSLENE7PZVTDGGBAGI4J1B&marketplace=FLIPKART&srno=b_23_881&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.PSLENE7PZVTDGGBA.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Yogabar Breakfast Protein Apricot and Fig Bars - 6 x 50...,Yogabar,261.0,10.0,290.0,4.2,71,https://www.flipkart.com/yogabar-breakfast-protein-apricot-fig-bars-6-x-50-g/p/itmfcmhen6zh8acq?pid=CAFFCHVGMYGHKHQX&lid=LSTCAFFCHVGMYGHKHQXHXM7SH&marketplace=FLIPKART&srno=b_23_882&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.CAFFCHVGMYGHKHQX.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
MuscleBlaze L- Glutamine Glutamine,MuscleBlaze,664.0,30.0,949.0,4.1,2447,https://www.flipkart.com/muscleblaze-l-glutamine/p/itm84a7d4e5ef6ab?pid=PSLEMXJRRNXZHQHD&lid=LSTPSLEMXJRRNXZHQHDVORMKT&marketplace=FLIPKART&srno=b_23_883&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.PSLEMXJRRNXZHQHD.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Veg E Wagon Figs Jumbo 250 Figs,Veg,596.0,0.0,599.0,4.2,23,https://www.flipkart.com/veg-e-wagon-figs-jumbo-250/p/itmfyy4nbgf5megr?pid=NDFEZSS7SFWMWFU2&lid=LSTNDFEZSS7SFWMWFU2OTRYS1&marketplace=FLIPKART&srno=b_23_884&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.NDFEZSS7SFWMWFU2.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
"RBR Premium Mix Spices-Chilli(Mirchi),Turmeric(Haldi),C...",RBR,229.0,49.0,456.0,0.0,0,https://www.flipkart.com/rbr-premium-mix-spices-chilli-mirchi-turmeric-haldi-cumin-jeera-seeds-dried-fenugreek-leaves-kasturi-methi-100g-each/p/itmfb5qfm5yggvfg?pid=SCMFB4Z3YRUEGWSP&lid=LSTSCMFB4Z3YRUEGWSP0UCXTG&marketplace=FLIPKART&srno=b_23_887&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.SCMFB4Z3YRUEGWSP.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
MuscleBlaze Weight Gainer with Added DigeZyme Weight Ga...,MuscleBlaze,419.0,30.0,599.0,3.9,20313,https://www.flipkart.com/muscleblaze-weight-gainer-added-digezyme-gainers-mass-gainers/p/itmf3kct5xzbsmdq?pid=PSLEUUYBHPHZGFWA&lid=LSTPSLEUUYBHPHZGFWAXFYNXM&marketplace=FLIPKART&srno=b_23_888&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.PSLEUUYBHPHZGFWA.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
HEALTHOXIDE Sweet Stevia Powder – Natural & Zero Calori...,HEALTHOXIDE,289.0,3.0,299.0,4.3,3,https://www.flipkart.com/healthoxide-sweet-stevia-powder-natural-zero-calorie-sweetener-sugar-substitute-free-100-gm-sweetener/p/itm1178214c53aea?pid=ARSFMNZUAVUMB7YR&lid=LSTARSFMNZUAVUMB7YRM6PADF&marketplace=FLIPKART&srno=b_23_889&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.ARSFMNZUAVUMB7YR.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Vanalaya Brown Flax Seeds,Vanalaya,180.0,10.0,200.0,4.3,310,https://www.flipkart.com/vanalaya-brown-flax-seeds/p/itmf7uvjrfyzh9ek?pid=EDSF7U82Z7G98DF7&lid=LSTEDSF7U82Z7G98DF7THZZA5&marketplace=FLIPKART&srno=b_23_890&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.EDSF7U82Z7G98DF7.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Carbamide Forte Coqvon Coq10 200mg & Piperine Asphaltum...,Carbamide,796.0,57.0,1890.0,4.4,79,https://www.flipkart.com/carbamide-forte-coqvon-coq10-200mg-piperine-asphaltum-cardiovascular-health-energy-stamina/p/itmfdhpees37qkyf?pid=VSLFD9DMFSKYSPGE&lid=LSTVSLFD9DMFSKYSPGELNCBBD&marketplace=FLIPKART&srno=b_23_891&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.VSLFD9DMFSKYSPGE.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
MuscleBlaze 100% Ultra Premium (with Free Shaker) Whey ...,MuscleBlaze,3739.0,30.0,5399.0,4.0,96,https://www.flipkart.com/muscleblaze-100-ultra-premium-with-free-shaker-whey-protein/p/itmf3kcscwzyxgyh?pid=PSLEUWDEYMCYSYKK&lid=LSTPSLEUWDEYMCYSYKKTEBMVH&marketplace=FLIPKART&srno=b_23_893&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.PSLEUWDEYMCYSYKK.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
"axium axs158 garden mukhwas, gulab mukhwas Mouth Freshe...",axium,434.0,27.0,597.0,4.2,139,https://www.flipkart.com/axium-axs158-garden-mukhwas-gulab-mukhwas-mouth-freshener/p/itmfatgtztuktfjx?pid=CMFFATG4GGCV78N4&lid=LSTCMFFATG4GGCV78N4DAX4JL&marketplace=FLIPKART&srno=b_23_894&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.CMFFATG4GGCV78N4.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
yuvika M_YUVI0161,yuvika M_YUVI0161,199.0,33.0,299.0,0.0,0,https://www.flipkart.com/yuvika-m-yuvi0161/p/itmfh9k6ayvh2byn?pid=SCMFH9EMWZ6JWVTB&lid=LSTSCMFH9EMWZ6JWVTBZSJLC1&marketplace=FLIPKART&srno=b_23_895&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.SCMFH9EMWZ6JWVTB.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Sunpure Sunflower Oil Pouch,Sunpure,109.0,12.0,125.0,4.3,386,https://www.flipkart.com/sunpure-sunflower-oil-pouch/p/itmezgz88nqngmgr?pid=EDOEUHJ34WNSMHC7&lid=LSTEDOEUHJ34WNSMHC7W1VEIA&marketplace=FLIPKART&srno=b_23_896&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.EDOEUHJ34WNSMHC7.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Simply Nutra Maca Root Extract Capsules for Reproductiv...,Simply,749.0,75.0,2999.0,4.9,12,https://www.flipkart.com/simply-nutra-maca-root-extract-capsules-reproductive-health-800mg-90-veg/p/itmf3mcdakzhh2qd?pid=VSLF3BDF2DF2Y2FU&lid=LSTVSLF3BDF2DF2Y2FUQKW3JL&marketplace=FLIPKART&srno=b_23_897&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.VSLF3BDF2DF2Y2FU.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Bliss of Earth 1KG Authentic Pakistani Himalayan Pink S...,Bliss,325.0,33.0,490.0,4.3,93,https://www.flipkart.com/bliss-earth-1kg-authentic-pakistani-himalayan-pink-salt-healthy-cooking/p/itm09a15779b18a1?pid=SATFN6UDHV7AZYRP&lid=LSTSATFN6UDHV7AZYRP6Z1QMB&marketplace=FLIPKART&srno=b_23_899&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.SATFN6UDHV7AZYRP.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Yuvika Bel Patta Powder (100 GM),Yuvika,139.0,30.0,199.0,4.5,4,https://www.flipkart.com/yuvika-bel-patta-powder-100-gm/p/itmffmdmvtfcenp7?pid=SCMFFHHVBCSFEYZM&lid=LSTSCMFFHHVBCSFEYZME3BQP6&marketplace=FLIPKART&srno=b_23_900&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.SCMFFHHVBCSFEYZM.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Tulsi Premium Kishmish 200gm Pack of 4 Raisins,Tulsi,325.0,9.0,360.0,4.3,224,https://www.flipkart.com/tulsi-premium-kishmish-200gm-pack-4-raisins/p/itmf8wv4aftx45ph?pid=NDFF8WBBYC2Z5YXU&lid=LSTNDFF8WBBYC2Z5YXUNNHMCF&marketplace=FLIPKART&srno=b_23_901&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.NDFF8WBBYC2Z5YXU.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Rajdhani Chakki Fresh Atta,Rajdhani,195.0,17.0,235.0,4.1,866,https://www.flipkart.com/rajdhani-chakki-fresh-atta/p/itm08d06e08f0c15?pid=FLRF6YFK5XKGAUR3&lid=LSTFLRF6YFK5XKGAUR3ALA3UL&marketplace=FLIPKART&srno=b_23_902&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.FLRF6YFK5XKGAUR3.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Fast&Up Magnesio with Magnesium and Zinc for Muscle Hea...,Fast&Up,889.0,10.0,990.0,4.4,47,https://www.flipkart.com/fast-up-magnesio-magnesium-zinc-muscle-health-stress/p/itm220d726db6eeb?pid=VSLFGQX7WA9HEYZJ&lid=LSTVSLFGQX7WA9HEYZJP1Z1AN&marketplace=FLIPKART&srno=b_23_904&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.VSLFGQX7WA9HEYZJ.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Organic Forest White Quinoa (Keen-Wa) Quinoa,Organic,247.0,17.0,298.0,4.3,42,https://www.flipkart.com/organic-forest-white-quinoa-keen-wa/p/itm37f26c97b37d8?pid=GNMFJX2UBFQYM6WS&lid=LSTGNMFJX2UBFQYM6WS6ZIAYI&marketplace=FLIPKART&srno=b_23_906&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.GNMFJX2UBFQYM6WS.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Dr. Trust (USA) Raw Organic ACV Bottle With Mother For ...,Dr.,349.0,56.0,799.0,4.1,807,https://www.flipkart.com/dr-trust-usa-raw-organic-acv-bottle-mother-hair-skin-weight-loss-vinegar/p/itme9afdcb4ce619?pid=VNGFMANVKYSRRRX9&lid=LSTVNGFMANVKYSRRRX945BJYY&marketplace=FLIPKART&srno=b_23_907&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.VNGFMANVKYSRRRX9.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Saffola Fittify Gourmet Classic Instant Coffee,Saffola,221.0,15.0,260.0,4.3,3898,https://www.flipkart.com/saffola-fittify-gourmet-classic-instant-coffee/p/itmfbgz6ejhu5wfs?pid=CFEFBGZ6K4DABPBA&lid=LSTCFEFBGZ6K4DABPBANWBTQV&marketplace=FLIPKART&srno=b_23_908&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.CFEFBGZ6K4DABPBA.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
"Nutty Gritties Jumbo Roasted Cashewnuts, Lightly Salted",Nutty,395.0,5.0,420.0,4.4,188,https://www.flipkart.com/nutty-gritties-jumbo-roasted-cashewnuts-lightly-salted/p/itm275d8ec465c95?pid=SNSF6ZJPT96H5RXF&lid=LSTSNSF6ZJPT96H5RXFOYQ2T8&marketplace=FLIPKART&srno=b_23_909&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.SNSF6ZJPT96H5RXF.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Herbalife Nutrition Combo Mango Shake Mix & Personalize...,Herbalife,1910.0,33.0,2852.0,4.5,43,https://www.flipkart.com/herbalife-nutrition-combo-mango-shake-mix-personalized-protein-200-gm-blends/p/itmad88938ed25bd?pid=PSLFB6NZNXTR7GGF&lid=LSTPSLFB6NZNXTR7GGFU47OXJ&marketplace=FLIPKART&srno=b_23_910&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.PSLFB6NZNXTR7GGF.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
"Midiron Dried Mango Slice, Fresh & Natural Dehydrated M...",Midiron,379.0,15.0,449.0,0.0,0,https://www.flipkart.com/midiron-dried-mango-slice-fresh-natural-dehydrated-slice-250g/p/itm08bf57910006e?pid=NDFFNJ4WQAYWBP2Z&lid=LSTNDFFNJ4WQAYWBP2Z2FK41K&marketplace=FLIPKART&srno=b_23_911&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.NDFFNJ4WQAYWBP2Z.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Naturewell Combo Pack of Flax Seed and Basil Seed (Raw ...,Naturewell,189.0,62.0,498.0,4.7,6,https://www.flipkart.com/naturewell-combo-pack-flax-seed-basil-raw-seeds-100-gram-each/p/itmcaadddb3e1054?pid=EDSFPYHN9HTJJHKD&lid=LSTEDSFPYHN9HTJJHKDAXPPT9&marketplace=FLIPKART&srno=b_23_912&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.EDSFPYHN9HTJJHKD.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Borges Extra Light Olive Oil Plastic Bottle,Borges,1149.0,55.0,2600.0,4.5,253,https://www.flipkart.com/borges-extra-light-olive-oil-plastic-bottle/p/itmez5bfgyfxth3n?pid=EDOESRDAEYXHUQ6A&lid=LSTEDOESRDAEYXHUQ6AD9MXRG&marketplace=FLIPKART&srno=b_23_913&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.EDOESRDAEYXHUQ6A.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Mother Dairy Toned Milk,Mother,74.0,1.0,75.0,4.3,91,https://www.flipkart.com/mother-dairy-toned-milk/p/itmex4373sdyfwja?pid=MLKEX4379FC69HZ4&lid=LSTMLKEX4379FC69HZ4QG9OGW&marketplace=FLIPKART&srno=b_23_914&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.MLKEX4379FC69HZ4.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Neuherbs True Vitamins with Minerals for Men and Women,Neuherbs,532.0,40.0,899.0,4.5,28,https://www.flipkart.com/neuherbs-true-vitamins-minerals-men-women/p/itmbc77cdcc2ef00?pid=VSLFNYFH3GHG4QYG&lid=LSTVSLFNYFH3GHG4QYGUA4LBI&marketplace=FLIPKART&srno=b_23_915&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.VSLFNYFH3GHG4QYG.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Ultimate Nutrition Iso sensation 93 Whey Protein,Ultimate,3999.0,50.0,7999.0,4.3,6018,https://www.flipkart.com/ultimate-nutrition-iso-sensation-93-whey-protein/p/itmf97jcwjkyf2pz?pid=PSLEYRPKZ5XRRY7G&lid=LSTPSLEYRPKZ5XRRY7GZRY9T4&marketplace=FLIPKART&srno=b_23_916&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.PSLEYRPKZ5XRRY7G.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
Nutrex LIPO-6 Black ultra concentrate 60 capsules,Nutrex,1799.0,34.0,2750.0,3.8,373,https://www.flipkart.com/nutrex-lipo-6-black-ultra-concentrate-60-capsules/p/itmet3fdyhtbyabt?pid=VSLET3FDGGZMZXHB&lid=LSTVSLET3FDGGZMZXHBF22PPC&marketplace=FLIPKART&srno=b_23_917&otracker=browse&fm=organic&iid=91b75af8-58c0-411a-a6ae-9bdda93c0c16.VSLET3FDGGZMZXHB.SEARCH&ssid=1qrqx9yx400000001591295310011,Flipkart
